bin,n,R2,RMSE,MAE,MASE,WAPE,Correlation,model,anchor_year,tower,variant,real_frac
91-180,90,-0.223,8.555,7.457,0.8046,0.636,0.209,Ensemble_MASEweighted,2019,2,A_removal,0.0
181-270,90,-0.174,24.368,16.126,0.9649,0.817,-0.08,Ensemble_MASEweighted,2019,2,A_removal,0.0
271-365,95,-0.118,26.497,19.306,0.9491,0.7326,0.563,Ensemble_MASEweighted,2019,2,A_removal,0.0
1-7,7,-0.024,33.244,20.34,0.7146,0.451,0.811,RF,2019,2,B_resample,0.0
8-30,23,-0.099,20.016,14.245,1.0005,0.6212,0.478,RF,2019,2,B_resample,0.0
31-90,60,0.012,30.86,16.024,0.9203,0.5128,0.284,RF,2019,2,B_resample,0.0
91-180,90,-0.011,7.779,6.288,0.6784,0.5363,0.21,RF,2019,2,B_resample,0.0
181-270,90,-0.441,27.004,16.231,0.9711,0.8223,-0.254,RF,2019,2,B_resample,0.0
271-365,95,-0.287,28.424,19.639,0.9655,0.7452,0.326,RF,2019,2,B_resample,0.0
1-7,7,-0.228,36.402,23.939,0.8411,0.5308,0.899,XGB,2019,2,B_resample,0.0
8-30,23,-0.36,22.26,16.703,1.1731,0.7284,0.573,XGB,2019,2,B_resample,0.0
31-90,60,-0.15,33.29,18.22,1.0465,0.5831,0.235,XGB,2019,2,B_resample,0.0
91-180,90,-0.095,8.093,6.017,0.6492,0.5132,0.192,XGB,2019,2,B_resample,0.0
181-270,90,-0.302,25.665,16.561,0.9908,0.839,-0.177,XGB,2019,2,B_resample,0.0
271-365,95,-0.494,30.629,21.626,1.0631,0.8206,0.072,XGB,2019,2,B_resample,0.0
1-7,7,-0.216,36.223,23.57,0.8281,0.5226,0.904,LightGBM,2019,2,B_resample,0.0
8-30,23,-0.357,22.242,16.224,1.1395,0.7075,0.428,LightGBM,2019,2,B_resample,0.0
31-90,60,-0.114,32.764,17.604,1.0111,0.5634,0.242,LightGBM,2019,2,B_resample,0.0
91-180,90,-0.061,7.965,5.7,0.6149,0.4861,0.351,LightGBM,2019,2,B_resample,0.0
181-270,90,-0.316,25.807,15.984,0.9563,0.8098,-0.247,LightGBM,2019,2,B_resample,0.0
271-365,95,-0.515,30.839,21.908,1.077,0.8313,-0.119,LightGBM,2019,2,B_resample,0.0
1-7,7,-0.665,42.38,28.758,1.0104,0.6377,0.283,SARIMAX,2019,2,B_resample,0.0
8-30,23,-0.003,19.123,14.377,1.0098,0.627,0.053,SARIMAX,2019,2,B_resample,0.0
31-90,60,-0.007,31.152,17.971,1.0321,0.5751,0.085,SARIMAX,2019,2,B_resample,0.0
91-180,90,-2.115,13.651,12.48,1.3465,1.0644,0.144,SARIMAX,2019,2,B_resample,0.0
181-270,90,0.044,21.99,14.706,0.8798,0.745,0.577,SARIMAX,2019,2,B_resample,0.0
271-365,95,-0.263,28.153,20.364,1.0011,0.7727,-0.02,SARIMAX,2019,2,B_resample,0.0
1-7,7,-0.268,36.979,24.056,0.8452,0.5334,0.896,Ensemble_unweighted,2019,2,B_resample,0.0
8-30,23,-0.132,20.313,14.529,1.0204,0.6335,0.526,Ensemble_unweighted,2019,2,B_resample,0.0
31-90,60,-0.042,31.688,16.63,0.9551,0.5322,0.235,Ensemble_unweighted,2019,2,B_resample,0.0
91-180,90,0.022,7.648,6.474,0.6984,0.5521,0.265,Ensemble_unweighted,2019,2,B_resample,0.0
181-270,90,-0.225,24.9,15.65,0.9364,0.7928,-0.117,Ensemble_unweighted,2019,2,B_resample,0.0
271-365,95,-0.38,29.429,20.659,1.0156,0.7839,0.109,Ensemble_unweighted,2019,2,B_resample,0.0
1-7,7,-0.265,36.945,24.034,0.8444,0.5329,0.897,Ensemble_MASEweighted,2019,2,B_resample,0.0
8-30,23,-0.138,20.363,14.564,1.0229,0.6351,0.527,Ensemble_MASEweighted,2019,2,B_resample,0.0
31-90,60,-0.044,31.721,16.641,0.9558,0.5325,0.235,Ensemble_MASEweighted,2019,2,B_resample,0.0
91-180,90,0.03,7.619,6.425,0.6932,0.548,0.267,Ensemble_MASEweighted,2019,2,B_resample,0.0
181-270,90,-0.229,24.931,15.67,0.9376,0.7938,-0.123,Ensemble_MASEweighted,2019,2,B_resample,0.0
271-365,95,-0.383,29.465,20.688,1.017,0.785,0.106,Ensemble_MASEweighted,2019,2,B_resample,0.0
1-7,7,-168.924,25.798,23.763,11.9054,11.7212,-0.321,RF,2019,4,A_removal,0.0
8-30,23,-1.344,44.532,31.466,1.7393,1.7384,-0.367,RF,2019,4,A_removal,0.3478260869565217
31-90,60,0.181,21.663,14.115,0.4883,0.4893,0.432,RF,2019,4,A_removal,0.5333333333333333
91-180,90,0.345,39.318,26.444,0.3796,0.38,0.601,RF,2019,4,A_removal,0.6888888888888889
181-270,90,0.651,22.209,13.981,0.4028,0.4036,0.818,RF,2019,4,A_removal,0.6777777777777778
271-365,95,0.062,23.182,16.081,0.6229,0.6244,0.363,RF,2019,4,A_removal,0.6947368421052632
1-7,7,-154.932,24.713,22.742,11.3939,11.2176,-0.447,XGB,2019,4,A_removal,0.0
8-30,23,-1.106,42.207,28.061,1.5511,1.5503,-0.4,XGB,2019,4,A_removal,0.3478260869565217
31-90,60,0.035,23.517,14.646,0.5066,0.5077,0.396,XGB,2019,4,A_removal,0.5333333333333333
91-180,90,0.351,39.147,25.494,0.366,0.3663,0.64,XGB,2019,4,A_removal,0.6888888888888889
181-270,90,0.653,22.149,13.052,0.3761,0.3768,0.826,XGB,2019,4,A_removal,0.6777777777777778
271-365,95,0.015,23.763,16.618,0.6437,0.6453,0.396,XGB,2019,4,A_removal,0.6947368421052632
1-7,7,-101.003,19.988,18.326,9.1812,9.0391,-0.412,LightGBM,2019,4,A_removal,0.0
8-30,23,-0.943,40.542,27.441,1.5168,1.516,-0.1,LightGBM,2019,4,A_removal,0.3478260869565217
31-90,60,0.197,21.451,12.788,0.4424,0.4433,0.506,LightGBM,2019,4,A_removal,0.5333333333333333
91-180,90,0.301,40.623,25.711,0.3691,0.3694,0.645,LightGBM,2019,4,A_removal,0.6888888888888889
181-270,90,0.633,22.785,13.949,0.4019,0.4026,0.83,LightGBM,2019,4,A_removal,0.6777777777777778
271-365,95,-0.042,24.437,16.543,0.6408,0.6423,0.319,LightGBM,2019,4,A_removal,0.6947368421052632
1-7,7,-0.212,2.178,1.789,0.8965,0.8826,-0.326,SARIMAX,2019,4,A_removal,0.0
8-30,23,-0.195,31.788,18.15,1.0032,1.0027,-0.583,SARIMAX,2019,4,A_removal,0.3478260869565217
31-90,60,-1.523,38.022,30.906,1.0691,1.0714,-0.305,SARIMAX,2019,4,A_removal,0.5333333333333333
91-180,90,0.385,38.097,29.446,0.4227,0.4231,0.664,SARIMAX,2019,4,A_removal,0.6888888888888889
181-270,90,0.375,29.735,23.8,0.6857,0.687,0.808,SARIMAX,2019,4,A_removal,0.6777777777777778
271-365,95,-0.441,28.734,22.94,0.8885,0.8907,0.454,SARIMAX,2019,4,A_removal,0.6947368421052632
1-7,7,-78.088,17.6,16.087,8.0599,7.9352,-0.389,Ensemble_unweighted,2019,4,A_removal,0.0
8-30,23,-0.826,39.307,25.011,1.3825,1.3818,-0.326,Ensemble_unweighted,2019,4,A_removal,0.3478260869565217
31-90,60,-0.022,24.201,15.837,0.5479,0.549,0.459,Ensemble_unweighted,2019,4,A_removal,0.5333333333333333
91-180,90,0.39,37.957,25.403,0.3647,0.365,0.65,Ensemble_unweighted,2019,4,A_removal,0.6888888888888889
181-270,90,0.631,22.854,14.43,0.4157,0.4165,0.827,Ensemble_unweighted,2019,4,A_removal,0.6777777777777778
271-365,95,0.033,23.546,16.008,0.62,0.6216,0.407,Ensemble_unweighted,2019,4,A_removal,0.6947368421052632
1-7,7,-79.754,17.784,16.249,8.1409,8.015,-0.39,Ensemble_MASEweighted,2019,4,A_removal,0.0
8-30,23,-0.834,39.389,25.113,1.3881,1.3874,-0.325,Ensemble_MASEweighted,2019,4,A_removal,0.3478260869565217
31-90,60,-0.015,24.118,15.731,0.5442,0.5453,0.459,Ensemble_MASEweighted,2019,4,A_removal,0.5333333333333333
91-180,90,0.389,37.998,25.39,0.3645,0.3648,0.65,Ensemble_MASEweighted,2019,4,A_removal,0.6888888888888889
181-270,90,0.632,22.817,14.364,0.4139,0.4146,0.827,Ensemble_MASEweighted,2019,4,A_removal,0.6777777777777778
271-365,95,0.033,23.544,16.008,0.62,0.6215,0.406,Ensemble_MASEweighted,2019,4,A_removal,0.6947368421052632
1-7,7,-108.354,20.695,19.007,9.5226,9.3753,-0.392,RF,2019,4,B_resample,0.0
8-30,23,-0.994,41.066,27.333,1.5109,1.5101,-0.325,RF,2019,4,B_resample,0.3478260869565217
31-90,60,-0.029,24.279,15.351,0.531,0.5322,0.334,RF,2019,4,B_resample,0.5333333333333333
91-180,90,0.371,38.558,26.948,0.3868,0.3872,0.62,RF,2019,4,B_resample,0.6888888888888889
181-270,90,0.631,22.843,13.53,0.3898,0.3906,0.829,RF,2019,4,B_resample,0.6777777777777778
271-365,95,0.177,21.715,14.479,0.5608,0.5622,0.455,RF,2019,4,B_resample,0.6947368421052632
1-7,7,-72.422,16.958,15.859,7.9456,7.8226,-0.428,XGB,2019,4,B_resample,0.0
8-30,23,-0.699,37.907,23.18,1.2813,1.2806,-0.419,XGB,2019,4,B_resample,0.3478260869565217
31-90,60,-0.366,27.973,20.104,0.6955,0.6969,0.337,XGB,2019,4,B_resample,0.5333333333333333
91-180,90,0.36,38.881,26.509,0.3805,0.3809,0.63,XGB,2019,4,B_resample,0.6888888888888889
181-270,90,0.628,22.921,13.3,0.3832,0.3839,0.833,XGB,2019,4,B_resample,0.6777777777777778
271-365,95,0.033,23.536,15.821,0.6128,0.6143,0.391,XGB,2019,4,B_resample,0.6947368421052632
1-7,7,-61.704,15.671,14.548,7.2888,7.176,-0.419,LightGBM,2019,4,B_resample,0.0
8-30,23,-0.692,37.836,23.326,1.2894,1.2887,-0.345,LightGBM,2019,4,B_resample,0.3478260869565217
31-90,60,-0.272,26.994,18.597,0.6433,0.6447,0.326,LightGBM,2019,4,B_resample,0.5333333333333333
91-180,90,0.367,38.656,25.767,0.3699,0.3702,0.652,LightGBM,2019,4,B_resample,0.6888888888888889
181-270,90,0.61,23.484,13.911,0.4008,0.4015,0.838,LightGBM,2019,4,B_resample,0.6777777777777778
271-365,95,0.086,22.891,14.946,0.5789,0.5803,0.427,LightGBM,2019,4,B_resample,0.6947368421052632
1-7,7,-0.231,2.196,1.777,0.8902,0.8764,-0.309,SARIMAX,2019,4,B_resample,0.0
8-30,23,-0.127,30.872,18.078,0.9993,0.9988,0.541,SARIMAX,2019,4,B_resample,0.3478260869565217
31-90,60,-1.603,38.619,31.622,1.0939,1.0962,-0.186,SARIMAX,2019,4,B_resample,0.5333333333333333
91-180,90,0.381,38.245,29.236,0.4197,0.4201,0.665,SARIMAX,2019,4,B_resample,0.6888888888888889
181-270,90,0.239,32.811,27.129,0.7816,0.7831,0.808,SARIMAX,2019,4,B_resample,0.6777777777777778
271-365,95,-0.516,29.473,23.766,0.9205,0.9228,0.453,SARIMAX,2019,4,B_resample,0.6947368421052632
1-7,7,-43.694,13.231,12.037,6.0307,5.9374,-0.422,Ensemble_unweighted,2019,4,B_resample,0.0
8-30,23,-0.582,36.584,21.961,1.2139,1.2133,-0.337,Ensemble_unweighted,2019,4,B_resample,0.3478260869565217
31-90,60,-0.447,28.796,20.976,0.7256,0.7272,0.345,Ensemble_unweighted,2019,4,B_resample,0.5333333333333333
91-180,90,0.392,37.892,26.385,0.3787,0.3791,0.649,Ensemble_unweighted,2019,4,B_resample,0.6888888888888889
181-270,90,0.591,24.034,15.126,0.4358,0.4366,0.829,Ensemble_unweighted,2019,4,B_resample,0.6777777777777778
271-365,95,0.042,23.43,16.021,0.6205,0.6221,0.441,Ensemble_unweighted,2019,4,B_resample,0.6947368421052632
1-7,7,-44.529,13.354,12.163,6.0935,5.9992,-0.422,Ensemble_MASEweighted,2019,4,B_resample,0.0
8-30,23,-0.587,36.639,22.01,1.2166,1.216,-0.339,Ensemble_MASEweighted,2019,4,B_resample,0.3478260869565217
31-90,60,-0.441,28.734,20.905,0.7231,0.7247,0.345,Ensemble_MASEweighted,2019,4,B_resample,0.5333333333333333
91-180,90,0.392,37.904,26.356,0.3783,0.3787,0.649,Ensemble_MASEweighted,2019,4,B_resample,0.6888888888888889
181-270,90,0.593,23.984,15.05,0.4336,0.4344,0.829,Ensemble_MASEweighted,2019,4,B_resample,0.6777777777777778
271-365,95,0.044,23.402,15.975,0.6188,0.6203,0.441,Ensemble_MASEweighted,2019,4,B_resample,0.6947368421052632
1-7,7,-4.822,28.508,27.477,3.5571,1.6157,-0.717,RF,2019,9,A_removal,0.0
8-30,23,-0.512,12.065,9.08,0.8421,0.4506,0.163,RF,2019,9,A_removal,0.0
31-90,60,0.051,27.528,16.168,0.8407,0.573,0.294,RF,2019,9,A_removal,0.2666666666666666
91-180,90,0.474,38.552,27.165,0.54,0.479,0.713,RF,2019,9,A_removal,0.9
181-270,90,0.495,43.749,32.908,0.7718,0.7321,0.83,RF,2019,9,A_removal,0.5444444444444444
271-365,95,0.271,53.4,31.794,0.6854,0.5989,0.768,RF,2019,9,A_removal,0.5157894736842106
1-7,7,-5.837,30.894,28.815,3.7302,1.6943,-0.305,XGB,2019,9,A_removal,0.0
8-30,23,-1.181,14.494,10.933,1.014,0.5425,0.001,XGB,2019,9,A_removal,0.0
31-90,60,0.077,27.151,14.6,0.7591,0.5174,0.298,XGB,2019,9,A_removal,0.2666666666666666
91-180,90,0.453,39.293,26.953,0.5358,0.4753,0.689,XGB,2019,9,A_removal,0.9
181-270,90,0.638,37.056,29.05,0.6813,0.6463,0.832,XGB,2019,9,A_removal,0.5444444444444444
271-365,95,0.376,49.391,29.33,0.6322,0.5524,0.8,XGB,2019,9,A_removal,0.5157894736842106
1-7,7,-9.077,37.506,35.999,4.6603,2.1168,-0.493,LightGBM,2019,9,A_removal,0.0
8-30,23,-3.261,20.258,13.641,1.2652,0.6769,0.024,LightGBM,2019,9,A_removal,0.0
31-90,60,-0.021,28.557,17.379,0.9036,0.6159,0.392,LightGBM,2019,9,A_removal,0.2666666666666666
91-180,90,0.422,40.415,27.51,0.5468,0.4851,0.661,LightGBM,2019,9,A_removal,0.9
181-270,90,0.529,42.275,31.416,0.7368,0.6989,0.847,LightGBM,2019,9,A_removal,0.5444444444444444
271-365,95,0.279,53.08,32.133,0.6927,0.6052,0.745,LightGBM,2019,9,A_removal,0.5157894736842106
1-7,7,0.738,6.044,4.32,0.5592,0.254,0.871,SARIMAX,2019,9,A_removal,0.0
8-30,23,-0.449,11.815,7.545,0.6998,0.3744,0.567,SARIMAX,2019,9,A_removal,0.0
31-90,60,-0.222,31.244,15.756,0.8193,0.5584,0.199,SARIMAX,2019,9,A_removal,0.2666666666666666
91-180,90,0.357,42.611,33.709,0.67,0.5944,0.697,SARIMAX,2019,9,A_removal,0.9
181-270,90,0.64,36.958,28.083,0.6586,0.6248,0.858,SARIMAX,2019,9,A_removal,0.5444444444444444
271-365,95,0.536,42.601,23.663,0.5101,0.4457,0.834,SARIMAX,2019,9,A_removal,0.5157894736842106
1-7,7,-3.446,24.914,24.153,3.1267,1.4202,-0.322,Ensemble_unweighted,2019,9,A_removal,0.0
8-30,23,-0.663,12.655,9.439,0.8754,0.4684,0.063,Ensemble_unweighted,2019,9,A_removal,0.0
31-90,60,0.125,26.434,14.098,0.733,0.4996,0.354,Ensemble_unweighted,2019,9,A_removal,0.2666666666666666
91-180,90,0.468,38.748,27.68,0.5502,0.4881,0.704,Ensemble_unweighted,2019,9,A_removal,0.9
181-270,90,0.603,38.784,29.763,0.698,0.6622,0.853,Ensemble_unweighted,2019,9,A_removal,0.5444444444444444
271-365,95,0.381,49.176,28.857,0.6221,0.5435,0.819,Ensemble_unweighted,2019,9,A_removal,0.5157894736842106
1-7,7,-3.55,25.204,24.42,3.1613,1.4359,-0.328,Ensemble_MASEweighted,2019,9,A_removal,0.0
8-30,23,-0.693,12.768,9.52,0.883,0.4724,0.061,Ensemble_MASEweighted,2019,9,A_removal,0.0
31-90,60,0.125,26.433,14.143,0.7353,0.5012,0.354,Ensemble_MASEweighted,2019,9,A_removal,0.2666666666666666
91-180,90,0.468,38.754,27.644,0.5495,0.4875,0.704,Ensemble_MASEweighted,2019,9,A_removal,0.9
181-270,90,0.604,38.76,29.757,0.6979,0.662,0.852,Ensemble_MASEweighted,2019,9,A_removal,0.5444444444444444
271-365,95,0.38,49.245,28.92,0.6234,0.5447,0.818,Ensemble_MASEweighted,2019,9,A_removal,0.5157894736842106
1-7,7,-1.551,18.872,17.61,2.2797,1.0355,-0.357,RF,2019,9,B_resample,0.0
8-30,23,-0.718,12.861,8.355,0.7749,0.4146,-0.165,RF,2019,9,B_resample,0.0
31-90,60,0.062,27.367,13.38,0.6957,0.4742,0.32,RF,2019,9,B_resample,0.2666666666666666
91-180,90,0.454,39.267,28.095,0.5584,0.4954,0.68,RF,2019,9,B_resample,0.9
181-270,90,0.472,44.747,33.158,0.7776,0.7377,0.843,RF,2019,9,B_resample,0.5444444444444444
271-365,95,0.288,52.769,30.211,0.6512,0.569,0.801,RF,2019,9,B_resample,0.5157894736842106
1-7,7,-1.154,17.342,15.851,2.0521,0.9321,0.0,XGB,2019,9,B_resample,0.0
8-30,23,-1.0,13.878,9.354,0.8675,0.4642,0.005,XGB,2019,9,B_resample,0.0
31-90,60,-0.074,29.292,14.841,0.7716,0.5259,0.287,XGB,2019,9,B_resample,0.2666666666666666
91-180,90,0.478,38.393,25.821,0.5133,0.4553,0.694,XGB,2019,9,B_resample,0.9
181-270,90,0.486,44.162,33.493,0.7855,0.7452,0.836,XGB,2019,9,B_resample,0.5444444444444444
271-365,95,0.353,50.293,28.692,0.6185,0.5404,0.807,XGB,2019,9,B_resample,0.5157894736842106
1-7,7,-6.343,32.018,28.518,3.6918,1.6769,-0.15,LightGBM,2019,9,B_resample,0.0
8-30,23,-1.553,15.68,10.982,1.0186,0.545,-0.042,LightGBM,2019,9,B_resample,0.0
31-90,60,0.091,26.941,13.593,0.7067,0.4817,0.384,LightGBM,2019,9,B_resample,0.2666666666666666
91-180,90,0.429,40.171,27.392,0.5445,0.483,0.67,LightGBM,2019,9,B_resample,0.9
181-270,90,0.491,43.929,31.786,0.7455,0.7072,0.842,LightGBM,2019,9,B_resample,0.5444444444444444
271-365,95,0.262,53.712,30.779,0.6635,0.5797,0.797,LightGBM,2019,9,B_resample,0.5157894736842106
1-7,7,0.75,5.912,3.397,0.4397,0.1997,0.884,SARIMAX,2019,9,B_resample,0.0
8-30,23,-2.027,17.075,13.297,1.2333,0.6598,-0.301,SARIMAX,2019,9,B_resample,0.0
31-90,60,-0.388,33.292,18.617,0.968,0.6598,0.044,SARIMAX,2019,9,B_resample,0.2666666666666666
91-180,90,0.474,38.552,27.2,0.5407,0.4796,0.692,SARIMAX,2019,9,B_resample,0.9
181-270,90,0.56,40.867,26.826,0.6291,0.5968,0.85,SARIMAX,2019,9,B_resample,0.5444444444444444
271-365,95,0.416,47.797,27.378,0.5902,0.5157,0.832,SARIMAX,2019,9,B_resample,0.5157894736842106
1-7,7,-1.211,17.569,16.229,2.1009,0.9543,0.061,Ensemble_unweighted,2019,9,B_resample,0.0
8-30,23,-1.016,13.933,9.438,0.8754,0.4684,-0.084,Ensemble_unweighted,2019,9,B_resample,0.0
31-90,60,-0.022,28.569,14.179,0.7372,0.5025,0.344,Ensemble_unweighted,2019,9,B_resample,0.2666666666666666
91-180,90,0.476,38.471,26.386,0.5245,0.4653,0.695,Ensemble_unweighted,2019,9,B_resample,0.9
181-270,90,0.518,42.742,30.311,0.7109,0.6744,0.851,Ensemble_unweighted,2019,9,B_resample,0.5444444444444444
271-365,95,0.34,50.798,28.695,0.6186,0.5405,0.824,Ensemble_unweighted,2019,9,B_resample,0.5157894736842106
1-7,7,-1.261,17.767,16.409,2.1242,0.9648,0.052,Ensemble_MASEweighted,2019,9,B_resample,0.0
8-30,23,-1.014,13.927,9.413,0.8731,0.4671,-0.082,Ensemble_MASEweighted,2019,9,B_resample,0.0
31-90,60,-0.02,28.54,14.171,0.7368,0.5022,0.344,Ensemble_MASEweighted,2019,9,B_resample,0.2666666666666666
91-180,90,0.476,38.473,26.369,0.5241,0.465,0.695,Ensemble_MASEweighted,2019,9,B_resample,0.9
181-270,90,0.517,42.779,30.396,0.7128,0.6762,0.851,Ensemble_MASEweighted,2019,9,B_resample,0.5444444444444444
271-365,95,0.339,50.834,28.728,0.6193,0.5411,0.824,Ensemble_MASEweighted,2019,9,B_resample,0.5157894736842106
1-7,7,0.241,21.307,16.938,1.03,0.7691,0.564,RF,2020,2,A_removal,0.0
8-30,23,0.117,13.173,9.851,0.8934,0.3552,0.631,RF,2020,2,A_removal,0.0
31-90,60,-0.01,15.576,12.588,1.0967,0.5223,0.416,RF,2020,2,A_removal,0.0
91-180,90,0.01,18.129,11.646,0.971,0.7273,0.378,RF,2020,2,A_removal,0.0
181-270,90,-0.047,14.395,12.418,0.8962,0.7646,0.201,RF,2020,2,A_removal,0.0
271-365,95,-0.135,19.19,14.56,0.9205,1.0149,0.321,RF,2020,2,A_removal,0.0
1-7,7,0.207,21.781,17.075,1.0383,0.7753,0.599,XGB,2020,2,A_removal,0.0
8-30,23,-0.171,15.169,11.512,1.0441,0.4152,0.42,XGB,2020,2,A_removal,0.0
31-90,60,0.266,13.278,9.301,0.8104,0.3859,0.548,XGB,2020,2,A_removal,0.0
91-180,90,0.102,17.261,9.544,0.7958,0.5961,0.375,XGB,2020,2,A_removal,0.0
181-270,90,0.134,13.086,9.996,0.7214,0.6154,0.373,XGB,2020,2,A_removal,0.0
271-365,95,0.058,17.482,11.159,0.7055,0.7778,0.324,XGB,2020,2,A_removal,0.0
1-7,7,0.27,20.902,18.108,1.1011,0.8222,0.678,LightGBM,2020,2,A_removal,0.0
8-30,23,-0.164,15.126,11.637,1.0554,0.4197,0.405,LightGBM,2020,2,A_removal,0.0
31-90,60,0.338,12.61,9.284,0.8088,0.3852,0.597,LightGBM,2020,2,A_removal,0.0
91-180,90,0.126,17.032,9.362,0.7806,0.5847,0.392,LightGBM,2020,2,A_removal,0.0
181-270,90,0.105,13.304,10.324,0.7451,0.6356,0.325,LightGBM,2020,2,A_removal,0.0
271-365,95,0.03,17.741,11.665,0.7375,0.8131,0.326,LightGBM,2020,2,A_removal,0.0
1-7,7,-0.066,25.253,20.532,1.2485,0.9323,-0.018,SARIMAX,2020,2,A_removal,0.0
8-30,23,-0.048,14.35,11.843,1.0742,0.4271,-0.221,SARIMAX,2020,2,A_removal,0.0
31-90,60,-0.299,17.67,15.373,1.3393,0.6378,-0.335,SARIMAX,2020,2,A_removal,0.0
91-180,90,-0.527,22.512,17.221,1.4358,1.0755,-0.092,SARIMAX,2020,2,A_removal,0.0
181-270,90,-0.131,14.958,13.566,0.979,0.8352,0.46,SARIMAX,2020,2,A_removal,0.0
271-365,95,-0.379,21.152,17.612,1.1135,1.2276,0.061,SARIMAX,2020,2,A_removal,0.0
1-7,7,0.185,22.091,18.013,1.0953,0.8179,0.602,Ensemble_unweighted,2020,2,A_removal,0.0
8-30,23,0.056,13.625,10.346,0.9383,0.3731,0.502,Ensemble_unweighted,2020,2,A_removal,0.0
31-90,60,0.183,14.011,11.218,0.9773,0.4654,0.531,Ensemble_unweighted,2020,2,A_removal,0.0
91-180,90,0.001,18.209,11.413,0.9516,0.7128,0.37,Ensemble_unweighted,2020,2,A_removal,0.0
181-270,90,0.095,13.379,11.202,0.8084,0.6897,0.389,Ensemble_unweighted,2020,2,A_removal,0.0
271-365,95,-0.043,18.397,13.447,0.8502,0.9373,0.328,Ensemble_unweighted,2020,2,A_removal,0.0
1-7,7,0.187,22.06,17.987,1.0937,0.8167,0.604,Ensemble_MASEweighted,2020,2,A_removal,0.0
8-30,23,0.05,13.662,10.369,0.9404,0.3739,0.499,Ensemble_MASEweighted,2020,2,A_removal,0.0
31-90,60,0.189,13.96,11.146,0.9711,0.4624,0.533,Ensemble_MASEweighted,2020,2,A_removal,0.0
91-180,90,0.006,18.162,11.327,0.9444,0.7074,0.371,Ensemble_MASEweighted,2020,2,A_removal,0.0
181-270,90,0.098,13.359,11.16,0.8054,0.6871,0.388,Ensemble_MASEweighted,2020,2,A_removal,0.0
271-365,95,-0.039,18.36,13.378,0.8458,0.9324,0.329,Ensemble_MASEweighted,2020,2,A_removal,0.0
1-7,7,0.227,21.51,14.979,0.9108,0.6801,0.704,RF,2020,2,B_resample,0.0
8-30,23,-0.648,18.001,13.828,1.2542,0.4987,0.427,RF,2020,2,B_resample,0.0
31-90,60,-0.073,16.053,11.518,1.0035,0.4779,0.045,RF,2020,2,B_resample,0.0
91-180,90,0.037,17.882,8.109,0.6761,0.5064,0.218,RF,2020,2,B_resample,0.0
181-270,90,-0.367,16.444,10.941,0.7896,0.6736,0.256,RF,2020,2,B_resample,0.0
271-365,95,0.101,17.075,9.66,0.6107,0.6733,0.33,RF,2020,2,B_resample,0.0
1-7,7,0.129,22.835,15.775,0.9592,0.7163,0.745,XGB,2020,2,B_resample,0.0
8-30,23,-1.562,22.442,18.428,1.6713,0.6646,0.368,XGB,2020,2,B_resample,0.0
31-90,60,-0.31,17.744,11.786,1.0268,0.489,0.037,XGB,2020,2,B_resample,0.0
91-180,90,0.019,18.042,8.202,0.6839,0.5123,0.296,XGB,2020,2,B_resample,0.0
181-270,90,-0.265,15.819,10.315,0.7444,0.6351,0.398,XGB,2020,2,B_resample,0.0
271-365,95,0.012,17.904,9.113,0.5761,0.6352,0.301,XGB,2020,2,B_resample,0.0
1-7,7,0.172,22.255,15.343,0.933,0.6967,0.684,LightGBM,2020,2,B_resample,0.0
8-30,23,-1.16,20.604,16.596,1.5052,0.5985,0.32,LightGBM,2020,2,B_resample,0.0
31-90,60,-0.083,16.13,10.609,0.9243,0.4402,0.259,LightGBM,2020,2,B_resample,0.0
91-180,90,-0.06,18.757,8.285,0.6908,0.5174,0.117,LightGBM,2020,2,B_resample,0.0
181-270,90,-0.272,15.864,10.278,0.7418,0.6328,0.456,LightGBM,2020,2,B_resample,0.0
271-365,95,0.034,17.702,9.324,0.5895,0.6499,0.311,LightGBM,2020,2,B_resample,0.0
1-7,7,0.001,24.451,16.905,1.0279,0.7676,0.062,SARIMAX,2020,2,B_resample,0.0
8-30,23,-0.219,15.482,11.219,1.0176,0.4046,-0.328,SARIMAX,2020,2,B_resample,0.0
31-90,60,-0.431,18.546,15.595,1.3587,0.647,-0.383,SARIMAX,2020,2,B_resample,0.0
91-180,90,-0.115,19.235,10.923,0.9107,0.6822,-0.149,SARIMAX,2020,2,B_resample,0.0
181-270,90,0.105,13.31,10.705,0.7725,0.659,0.534,SARIMAX,2020,2,B_resample,0.0
271-365,95,-0.093,18.834,13.997,0.8849,0.9756,0.065,SARIMAX,2020,2,B_resample,0.0
1-7,7,0.146,22.613,15.521,0.9438,0.7047,0.734,Ensemble_unweighted,2020,2,B_resample,0.0
8-30,23,-0.777,18.689,14.462,1.3117,0.5216,0.351,Ensemble_unweighted,2020,2,B_resample,0.0
31-90,60,-0.11,16.334,11.767,1.0252,0.4882,-0.029,Ensemble_unweighted,2020,2,B_resample,0.0
91-180,90,0.023,18.009,7.923,0.6606,0.4948,0.179,Ensemble_unweighted,2020,2,B_resample,0.0
181-270,90,-0.089,14.676,9.595,0.6924,0.5907,0.482,Ensemble_unweighted,2020,2,B_resample,0.0
271-365,95,0.076,17.31,9.715,0.6142,0.6771,0.31,Ensemble_unweighted,2020,2,B_resample,0.0
1-7,7,0.146,22.604,15.514,0.9434,0.7044,0.735,Ensemble_MASEweighted,2020,2,B_resample,0.0
